ProgramKodu	Universite	Fakulte	Program	OgrenimSuresi	PuanTuru	GenelEkKontenjan	SehitGaziYakiniEkKontenjan	Kadin34EkKontenjan	DepremzedeEkKontentan	OzelKosulVeAciklamalar	GenelEnKucukPuan	SehitGaziEnKucukPuan	Kadin34EnKucukPuan	DepremzedeEnKucukPuan
102550485	MANİSA CELÂL BAYAR ÜNİVERSİTESİ (Devlet Üniversitesi)	Soma Meslek Yüksekokulu	  Mekatronik	2	TYT	7					295.23001			
102551244	MANİSA CELÂL BAYAR ÜNİVERSİTESİ (Devlet Üniversitesi)	Turgutlu Meslek Yüksekokulu	  Bilgisayar Programcılığı	2	TYT	2					315.60704			
102551174	MANİSA CELÂL BAYAR ÜNİVERSİTESİ (Devlet Üniversitesi)	Turgutlu Meslek Yüksekokulu	  Bilgisayar Programcılığı (Uzaktan Öğretim)	2	TYT	6		1		7, 8	292.74098		234.65324	
102550519	MANİSA CELÂL BAYAR ÜNİVERSİTESİ (Devlet Üniversitesi)	Turgutlu Meslek Yüksekokulu	  Elektrik	2	TYT	2		2			300.47613			
102590342	MANİSA CELÂL BAYAR ÜNİVERSİTESİ (Devlet Üniversitesi)	Turgutlu Meslek Yüksekokulu	  Elektronik Teknolojisi	2	TYT	3					293.89849			
102550564	MANİSA CELÂL BAYAR ÜNİVERSİTESİ (Devlet Üniversitesi)	Turgutlu Meslek Yüksekokulu	  Geleneksel El Sanatları	2	TYT	9					241.98933			
102550907	MANİSA CELÂL BAYAR ÜNİVERSİTESİ (Devlet Üniversitesi)	Turgutlu Meslek Yüksekokulu	  Geoteknik	2	TYT	2					255.49995			
102550819	MANİSA CELÂL BAYAR ÜNİVERSİTESİ (Devlet Üniversitesi)	Turgutlu Meslek Yüksekokulu	  İnşaat Teknolojisi	2	TYT	1					281.35822			
102550767	MANİSA CELÂL BAYAR ÜNİVERSİTESİ (Devlet Üniversitesi)	Turgutlu Meslek Yüksekokulu	  Kontrol ve Otomasyon Teknolojisi	2	TYT	3		2			292.4998			
102550422	MANİSA CELÂL BAYAR ÜNİVERSİTESİ (Devlet Üniversitesi)	Turgutlu Meslek Yüksekokulu	  Makine	2	TYT	1		2			296.22412			
102550891	MANİSA CELÂL BAYAR ÜNİVERSİTESİ (Devlet Üniversitesi)	Turgutlu Meslek Yüksekokulu	  Yapı Denetimi	2	TYT	3					265.27562			
107150192	MARDİN ARTUKLU ÜNİVERSİTESİ (Devlet Üniversitesi)	Meslek Yüksekokulu	  Bilgisayar Programcılığı	2	TYT	5					295.44503			
107190109	MARDİN ARTUKLU ÜNİVERSİTESİ (Devlet Üniversitesi)	Meslek Yüksekokulu	  Bilgisayar Programcılığı (Uzaktan Öğretim)	2	TYT	18				7, 8	255.94858			
107150102	MARDİN ARTUKLU ÜNİVERSİTESİ (Devlet Üniversitesi)	Meslek Yüksekokulu	  İnşaat Teknolojisi	2	TYT	4					275.7431			
107150086	MARDİN ARTUKLU ÜNİVERSİTESİ (Devlet Üniversitesi)	Meslek Yüksekokulu	  İşletme Yönetimi	2	TYT	4		1			266.81299		228.04374	
107150305	MARDİN ARTUKLU ÜNİVERSİTESİ (Devlet Üniversitesi)	Meslek Yüksekokulu	  Mimari Restorasyon	2	TYT	7		1			263.99643		223.94814	
107150077	MARDİN ARTUKLU ÜNİVERSİTESİ (Devlet Üniversitesi)	Meslek Yüksekokulu	  Muhasebe ve Vergi Uygulamaları	2	TYT	2					287.11342			
107150059	MARDİN ARTUKLU ÜNİVERSİTESİ (Devlet Üniversitesi)	Meslek Yüksekokulu	  Turizm ve Otel İşletmeciliği	2	TYT	8					273.18436			
107190088	MARDİN ARTUKLU ÜNİVERSİTESİ (Devlet Üniversitesi)	Midyat Meslek Yüksekokulu	  Aşçılık	2	TYT	5		1		301	289.58908		265.75114	
107150147	MARDİN ARTUKLU ÜNİVERSİTESİ (Devlet Üniversitesi)	Midyat Meslek Yüksekokulu	  Bilgisayar Programcılığı	2	TYT	3		1			272.19354		228.83055	
107150332	MARDİN ARTUKLU ÜNİVERSİTESİ (Devlet Üniversitesi)	Midyat Meslek Yüksekokulu	  Bilgisayar Programcılığı (Uzaktan Öğretim)	2	TYT	18		1		7, 8	255.00903		246.31549	
107150068	MARDİN ARTUKLU ÜNİVERSİTESİ (Devlet Üniversitesi)	Midyat Meslek Yüksekokulu	  Çocuk Gelişimi	2	TYT	2					296.04692			
107190025	MARDİN ARTUKLU ÜNİVERSİTESİ (Devlet Üniversitesi)	Midyat Meslek Yüksekokulu	  Doğal Yapı Taşları Teknolojisi	2	TYT	12		1			240.60362		233.21619	
107150138	MARDİN ARTUKLU ÜNİVERSİTESİ (Devlet Üniversitesi)	Midyat Meslek Yüksekokulu	  Elektrik	2	TYT	2					268.40125			
107150262	MARDİN ARTUKLU ÜNİVERSİTESİ (Devlet Üniversitesi)	Midyat Meslek Yüksekokulu	  Kuyumculuk ve Takı Tasarımı	2	TYT	12					254.05192			
107150271	MARDİN ARTUKLU ÜNİVERSİTESİ (Devlet Üniversitesi)	Midyat Meslek Yüksekokulu	  Sosyal Hizmetler	2	TYT	7					283.56605			
107190042	MARDİN ARTUKLU ÜNİVERSİTESİ (Devlet Üniversitesi)	Midyat Meslek Yüksekokulu	  Sosyal Hizmetler (Uzaktan Öğretim)	2	TYT	36		1		7	266.07297		263.38656	
107150244	MARDİN ARTUKLU ÜNİVERSİTESİ (Devlet Üniversitesi)	Nusaybin Meslek Yüksekokulu	  Dış Ticaret	2	TYT	11					252.72419			
107190130	MARDİN ARTUKLU ÜNİVERSİTESİ (Devlet Üniversitesi)	Nusaybin Meslek Yüksekokulu	  Halkla İlişkiler ve Tanıtım	2	TYT	12					247.72491			
107190137	MARDİN ARTUKLU ÜNİVERSİTESİ (Devlet Üniversitesi)	Nusaybin Meslek Yüksekokulu	  Kültürel Miras ve Turizm	2	TYT	8					240.13366			
107190144	MARDİN ARTUKLU ÜNİVERSİTESİ (Devlet Üniversitesi)	Nusaybin Meslek Yüksekokulu	  Turizm ve Seyahat Hizmetleri	2	TYT	4					247.67287			
107190172	MARDİN ARTUKLU ÜNİVERSİTESİ (Devlet Üniversitesi)	Organize Sanayi Bölgesi Meslek Yüksekokulu	  Elektrik	2	TYT	3					287.89596			
107190179	MARDİN ARTUKLU ÜNİVERSİTESİ (Devlet Üniversitesi)	Organize Sanayi Bölgesi Meslek Yüksekokulu	  Elektronik Teknolojisi	2	TYT	4					262.77735			
107190186	MARDİN ARTUKLU ÜNİVERSİTESİ (Devlet Üniversitesi)	Organize Sanayi Bölgesi Meslek Yüksekokulu	  Makine	2	TYT	5					256.19171			
107190193	MARDİN ARTUKLU ÜNİVERSİTESİ (Devlet Üniversitesi)	Ömerli Meslek Yüksekokulu	  Ofis Teknolojileri ve Veri Yönetimi	2	TYT	13					243.87527			
107150174	MARDİN ARTUKLU ÜNİVERSİTESİ (Devlet Üniversitesi)	Sağlık Hizmetleri Meslek Yüksekokulu	  Çocuk Gelişimi	2	TYT	2					308.46044			
107190051	MARDİN ARTUKLU ÜNİVERSİTESİ (Devlet Üniversitesi)	Sağlık Hizmetleri Meslek Yüksekokulu	  Evde Hasta Bakımı	2	TYT	2					326.9183			
107150156	MARDİN ARTUKLU ÜNİVERSİTESİ (Devlet Üniversitesi)	Sağlık Hizmetleri Meslek Yüksekokulu	  İlk ve Acil Yardım	2	TYT	1					356.70856			
107150341	MARDİN ARTUKLU ÜNİVERSİTESİ (Devlet Üniversitesi)	Sağlık Hizmetleri Meslek Yüksekokulu	  Tıbbi Dokümantasyon ve Sekreterlik	2	TYT	3					341.21581			
107150226	MARDİN ARTUKLU ÜNİVERSİTESİ (Devlet Üniversitesi)	Sağlık Hizmetleri Meslek Yüksekokulu	  Tıbbi Tanıtım ve Pazarlama	2	TYT	8		1			278.60472		228.03582	
107150183	MARDİN ARTUKLU ÜNİVERSİTESİ (Devlet Üniversitesi)	Sağlık Hizmetleri Meslek Yüksekokulu	  Yaşlı Bakımı	2	TYT	5					308.51286			
107190024	MARDİN ARTUKLU ÜNİVERSİTESİ (Devlet Üniversitesi)	Savur Meslek Yüksekokulu	  Bankacılık ve Sigortacılık	2	TYT	7					272.52561			
107190023	MARDİN ARTUKLU ÜNİVERSİTESİ (Devlet Üniversitesi)	Savur Meslek Yüksekokulu	  Harita ve Kadastro	2	TYT	4					263.64647			
107190043	MARDİN ARTUKLU ÜNİVERSİTESİ (Devlet Üniversitesi)	Savur Meslek Yüksekokulu	  Sosyal Hizmetler	2	TYT	6					268.42701			
107250022	MARMARA ÜNİVERSİTESİ (İSTANBUL) (Devlet Üniversitesi)	Sağlık Hizmetleri Meslek Yüksekokulu	  Anestezi	2	TYT	1					374.81799			
107250437	MARMARA ÜNİVERSİTESİ (İSTANBUL) (Devlet Üniversitesi)	Sağlık Hizmetleri Meslek Yüksekokulu	  Diş Protez Teknolojisi	2	TYT	4					365.29818			
107290432	MARMARA ÜNİVERSİTESİ (İSTANBUL) (Devlet Üniversitesi)	Sağlık Hizmetleri Meslek Yüksekokulu	  Diş Protez Teknolojisi (KKTC Uyruklu)	2	TYT	1				5				
107250464	MARMARA ÜNİVERSİTESİ (İSTANBUL) (Devlet Üniversitesi)	Sağlık Hizmetleri Meslek Yüksekokulu	  Patoloji Laboratuvar Teknikleri	2	TYT	1					335.45556			
107250473	MARMARA ÜNİVERSİTESİ (İSTANBUL) (Devlet Üniversitesi)	Sağlık Hizmetleri Meslek Yüksekokulu	  Tıbbi Görüntüleme Teknikleri	2	TYT	2					364.74425			
107250455	MARMARA ÜNİVERSİTESİ (İSTANBUL) (Devlet Üniversitesi)	Sağlık Hizmetleri Meslek Yüksekokulu	  Tıbbi Laboratuvar Teknikleri	2	TYT	1					349.9948			
107250376	MARMARA ÜNİVERSİTESİ (İSTANBUL) (Devlet Üniversitesi)	Sosyal Bilimler Meslek Yüksekokulu	  Bankacılık ve Sigortacılık	2	TYT	1					353.08361			
107250482	MARMARA ÜNİVERSİTESİ (İSTANBUL) (Devlet Üniversitesi)	Sosyal Bilimler Meslek Yüksekokulu	  Büro Yönetimi ve Yönetici Asistanlığı	2	TYT	3					331.88471			
107290548	MARMARA ÜNİVERSİTESİ (İSTANBUL) (Devlet Üniversitesi)	Sosyal Bilimler Meslek Yüksekokulu	  Ceza İnfaz ve Güvenlik Hizmetleri	2	TYT	11				17	312.58236			
107250094	MARMARA ÜNİVERSİTESİ (İSTANBUL) (Devlet Üniversitesi)	Sosyal Bilimler Meslek Yüksekokulu	  Dış Ticaret	2	TYT	2					355.19801			
107250385	MARMARA ÜNİVERSİTESİ (İSTANBUL) (Devlet Üniversitesi)	Sosyal Bilimler Meslek Yüksekokulu	  Muhasebe ve Vergi Uygulamaları	2	TYT	1					345.00343			
107250119	MARMARA ÜNİVERSİTESİ (İSTANBUL) (Devlet Üniversitesi)	Sosyal Bilimler Meslek Yüksekokulu	  Pazarlama	2	TYT	6					345.24483			
107250128	MARMARA ÜNİVERSİTESİ (İSTANBUL) (Devlet Üniversitesi)	Sosyal Bilimler Meslek Yüksekokulu	  Turist Rehberliği	2	TYT	5				22, 24, 34	344.72427			
107250137	MARMARA ÜNİVERSİTESİ (İSTANBUL) (Devlet Üniversitesi)	Sosyal Bilimler Meslek Yüksekokulu	  Turizm ve Otel İşletmeciliği	2	TYT	1				22, 24, 34	337.43208			
107250428	MARMARA ÜNİVERSİTESİ (İSTANBUL) (Devlet Üniversitesi)	Sosyal Bilimler Meslek Yüksekokulu	  Turizm ve Seyahat Hizmetleri	2	TYT	1				22, 24, 34	332.63864			
107250155	MARMARA ÜNİVERSİTESİ (İSTANBUL) (Devlet Üniversitesi)	Sosyal Bilimler Meslek Yüksekokulu	  Yerel Yönetimler	2	TYT	4					319.91308			
107290205	MARMARA ÜNİVERSİTESİ (İSTANBUL) (Devlet Üniversitesi)	Sosyal Bilimler Meslek Yüksekokulu	  Yerel Yönetimler (KKTC Uyruklu)	2	TYT	2				5				
107290335	MARMARA ÜNİVERSİTESİ (İSTANBUL) (Devlet Üniversitesi)	Teknik Bilimler Meslek Yüksekokulu	  Basım ve Yayım Teknolojileri	2	TYT	6					320.60702			
107250331	MARMARA ÜNİVERSİTESİ (İSTANBUL) (Devlet Üniversitesi)	Teknik Bilimler Meslek Yüksekokulu	  Bilgisayar Programcılığı	2	TYT	3					390.81755			
107250552	MARMARA ÜNİVERSİTESİ (İSTANBUL) (Devlet Üniversitesi)	Teknik Bilimler Meslek Yüksekokulu	  Bilgisayar Programcılığı (Uzaktan Öğretim)	2	TYT	12				7, 8	359.91333			
107250216	MARMARA ÜNİVERSİTESİ (İSTANBUL) (Devlet Üniversitesi)	Teknik Bilimler Meslek Yüksekokulu	  Elektrik	2	TYT	1					364.18734			
107250394	MARMARA ÜNİVERSİTESİ (İSTANBUL) (Devlet Üniversitesi)	Teknik Bilimler Meslek Yüksekokulu	  Elektronik Haberleşme Teknolojisi	2	TYT	3					345.48447			
107250491	MARMARA ÜNİVERSİTESİ (İSTANBUL) (Devlet Üniversitesi)	Teknik Bilimler Meslek Yüksekokulu	  Giyim Üretim Teknolojisi	2	TYT	5					314.99248			
107250597	MARMARA ÜNİVERSİTESİ (İSTANBUL) (Devlet Üniversitesi)	Teknik Bilimler Meslek Yüksekokulu	  İş Sağlığı ve Güvenliği	2	TYT	6					344.4453			
107250588	MARMARA ÜNİVERSİTESİ (İSTANBUL) (Devlet Üniversitesi)	Teknik Bilimler Meslek Yüksekokulu	  Kontrol ve Otomasyon Teknolojisi	2	TYT	4					363.60985			
107250243	MARMARA ÜNİVERSİTESİ (İSTANBUL) (Devlet Üniversitesi)	Teknik Bilimler Meslek Yüksekokulu	  Makine	2	TYT	1					364.97024			
107250516	MARMARA ÜNİVERSİTESİ (İSTANBUL) (Devlet Üniversitesi)	Teknik Bilimler Meslek Yüksekokulu	  Moda Tasarımı	2	TYT	4					346.15631			
107250613	MARMARA ÜNİVERSİTESİ (İSTANBUL) (Devlet Üniversitesi)	Teknik Bilimler Meslek Yüksekokulu	  Moda Tasarımı (Uzaktan Öğretim)	2	TYT	20				7, 8	314.3261			
107490211	MERSİN ÜNİVERSİTESİ (Devlet Üniversitesi)	Anamur Meslek Yüksekokulu	  Aşçılık	2	TYT	6					303.04706			
107451557	MERSİN ÜNİVERSİTESİ (Devlet Üniversitesi)	Anamur Meslek Yüksekokulu	  Bahçe Tarımı	2	TYT	12					243.32362			
107490208	MERSİN ÜNİVERSİTESİ (Devlet Üniversitesi)	Anamur Meslek Yüksekokulu	  Halkla İlişkiler ve Tanıtım	2	TYT	14		1			256.91631		209.96666	
107451027	MERSİN ÜNİVERSİTESİ (Devlet Üniversitesi)	Anamur Meslek Yüksekokulu	  İşletme Yönetimi	2	TYT	6					265.05544			
107490506	MERSİN ÜNİVERSİTESİ (Devlet Üniversitesi)	Anamur Meslek Yüksekokulu	  Ofis Teknolojileri ve Veri Yönetimi	2	TYT	6					253.59109			
107490401	MERSİN ÜNİVERSİTESİ (Devlet Üniversitesi)	Anamur Meslek Yüksekokulu	  Özel Güvenlik ve Koruma	2	TYT	12				2	285.8424			
107450392	MERSİN ÜNİVERSİTESİ (Devlet Üniversitesi)	Anamur Meslek Yüksekokulu	  Pazarlama	2	TYT	5					255.41249			
107450426	MERSİN ÜNİVERSİTESİ (Devlet Üniversitesi)	Anamur Meslek Yüksekokulu	  Turizm ve Otel İşletmeciliği	2	TYT	4					282.33653			
107451151	MERSİN ÜNİVERSİTESİ (Devlet Üniversitesi)	Anamur Meslek Yüksekokulu	  Turizm ve Seyahat Hizmetleri	2	TYT	6					269.07264			
107490408	MERSİN ÜNİVERSİTESİ (Devlet Üniversitesi)	Aydıncık Meslek Yüksekokulu (Anamur)	  Nükleer Teknoloji ve Radyasyon Güvenliği	2	TYT	2					284.54194			
107451327	MERSİN ÜNİVERSİTESİ (Devlet Üniversitesi)	Denizcilik Meslek Yüksekokulu	  Deniz Ulaştırma ve İşletme	2	TYT	3				11	346.30581			
107451257	MERSİN ÜNİVERSİTESİ (Devlet Üniversitesi)	Denizcilik Meslek Yüksekokulu	  Deniz ve Liman İşletmeciliği	2	TYT	2		1		11	316.57396			
107490297	MERSİN ÜNİVERSİTESİ (Devlet Üniversitesi)	Denizcilik Meslek Yüksekokulu	  Gemi Makineleri İşletmeciliği	2	TYT	3		1		11	328.96974			
107450938	MERSİN ÜNİVERSİTESİ (Devlet Üniversitesi)	Erdemli Meslek Yüksekokulu	  Bankacılık ve Sigortacılık	2	TYT	5					308.64689			
107490513	MERSİN ÜNİVERSİTESİ (Devlet Üniversitesi)	Erdemli Meslek Yüksekokulu	  Bankacılık ve Sigortacılık (KKTC Uyruklu)	2	TYT	1				5				
107450559	MERSİN ÜNİVERSİTESİ (Devlet Üniversitesi)	Erdemli Meslek Yüksekokulu	  Bilgisayar Programcılığı	2	TYT	7		1			318.06142			
107451036	MERSİN ÜNİVERSİTESİ (Devlet Üniversitesi)	Erdemli Meslek Yüksekokulu	  İşletme Yönetimi	2	TYT	4					283.99756			
107450956	MERSİN ÜNİVERSİTESİ (Devlet Üniversitesi)	Erdemli Meslek Yüksekokulu	  Muhasebe ve Vergi Uygulamaları	2	TYT	2					296.86209			
107450868	MERSİN ÜNİVERSİTESİ (Devlet Üniversitesi)	Erdemli Meslek Yüksekokulu	  Turizm Animasyonu	2	TYT	3		1			261.27077		239.51403	
107450092	MERSİN ÜNİVERSİTESİ (Devlet Üniversitesi)	Mersin Meslek Yüksekokulu	  Bilgisayar Programcılığı (Uzaktan Öğretim)	2	TYT	26		1		7, 8	283.89342		256.33223	
107451609	MERSİN ÜNİVERSİTESİ (Devlet Üniversitesi)	Mustafa Baysan Meslek Yüksekokulu	  Fidan Yetiştiriciliği	2	TYT	13					251.68196			
107450965	MERSİN ÜNİVERSİTESİ (Devlet Üniversitesi)	Mustafa Baysan Meslek Yüksekokulu	  Muhasebe ve Vergi Uygulamaları	2	TYT	8					269.6651			
107451433	MERSİN ÜNİVERSİTESİ (Devlet Üniversitesi)	Mustafa Baysan Meslek Yüksekokulu	  Ormancılık ve Orman Ürünleri	2	TYT	4					316.2204			
107451009	MERSİN ÜNİVERSİTESİ (Devlet Üniversitesi)	Mut Meslek Yüksekokulu	  Bahçe Tarımı	2	TYT	11					238.79646			
107450692	MERSİN ÜNİVERSİTESİ (Devlet Üniversitesi)	Mut Meslek Yüksekokulu	  Bilgisayar Programcılığı	2	TYT	18					291.18791			
107451618	MERSİN ÜNİVERSİTESİ (Devlet Üniversitesi)	Mut Meslek Yüksekokulu	  Gıda Teknolojisi	2	TYT	9		1			259.56171		191.92871	
107450974	MERSİN ÜNİVERSİTESİ (Devlet Üniversitesi)	Mut Meslek Yüksekokulu	  Muhasebe ve Vergi Uygulamaları	2	TYT	12					263.95815			
107451239	MERSİN ÜNİVERSİTESİ (Devlet Üniversitesi)	Sağlık Hizmetleri Meslek Yüksekokulu	  Ameliyathane Hizmetleri	2	TYT	2					341.09048			
107450153	MERSİN ÜNİVERSİTESİ (Devlet Üniversitesi)	Sağlık Hizmetleri Meslek Yüksekokulu	  Tıbbi Dokümantasyon ve Sekreterlik	2	TYT	1					352.56428			
107451187	MERSİN ÜNİVERSİTESİ (Devlet Üniversitesi)	Sağlık Hizmetleri Meslek Yüksekokulu	  Tıbbi Laboratuvar Teknikleri	2	TYT	1					352.58665			
107451399	MERSİN ÜNİVERSİTESİ (Devlet Üniversitesi)	Sağlık Hizmetleri Meslek Yüksekokulu	  Yaşlı Bakımı	2	TYT	3					312.94405			
107451681	MERSİN ÜNİVERSİTESİ (Devlet Üniversitesi)	Silifke Meslek Yüksekokulu	  Bahçe Tarımı	2	TYT	7					255.38599			
107451627	MERSİN ÜNİVERSİTESİ (Devlet Üniversitesi)	Silifke Meslek Yüksekokulu	  Halkla İlişkiler ve Tanıtım	2	TYT	11					267.24212			
107451045	MERSİN ÜNİVERSİTESİ (Devlet Üniversitesi)	Silifke Meslek Yüksekokulu	  İşletme Yönetimi	2	TYT	5					276.71738			
107450841	MERSİN ÜNİVERSİTESİ (Devlet Üniversitesi)	Silifke Meslek Yüksekokulu	  Organik Tarım	2	TYT	10					246.09474			
107451645	MERSİN ÜNİVERSİTESİ (Devlet Üniversitesi)	Silifke Meslek Yüksekokulu	  Yerel Yönetimler	2	TYT	5					258.86419			
107450902	MERSİN ÜNİVERSİTESİ (Devlet Üniversitesi)	Sosyal Bilimler Meslek Yüksekokulu	  Dış Ticaret	2	TYT	6					311.56257			
107451018	MERSİN ÜNİVERSİTESİ (Devlet Üniversitesi)	Sosyal Bilimler Meslek Yüksekokulu	  İşletme Yönetimi	2	TYT	3					301.96437			
107451309	MERSİN ÜNİVERSİTESİ (Devlet Üniversitesi)	Sosyal Bilimler Meslek Yüksekokulu	  Lojistik	2	TYT	5					309.50266			
107450947	MERSİN ÜNİVERSİTESİ (Devlet Üniversitesi)	Sosyal Bilimler Meslek Yüksekokulu	  Muhasebe ve Vergi Uygulamaları	2	TYT	6					314.27685			
107490520	MERSİN ÜNİVERSİTESİ (Devlet Üniversitesi)	Sosyal Bilimler Meslek Yüksekokulu	  Ofis Teknolojileri ve Veri Yönetimi	2	TYT	3					294.49635			
107450223	MERSİN ÜNİVERSİTESİ (Devlet Üniversitesi)	Sosyal Bilimler Meslek Yüksekokulu	  Pazarlama	2	TYT	4					292.22892			
107490206	MERSİN ÜNİVERSİTESİ (Devlet Üniversitesi)	Sosyal Bilimler Meslek Yüksekokulu	  Sosyal Hizmetler	2	TYT	5					313.17945			
107450232	MERSİN ÜNİVERSİTESİ (Devlet Üniversitesi)	Sosyal Bilimler Meslek Yüksekokulu	  Turizm ve Otel İşletmeciliği	2	TYT	2					307.97582			
107451133	MERSİN ÜNİVERSİTESİ (Devlet Üniversitesi)	Sosyal Bilimler Meslek Yüksekokulu	  Turizm ve Seyahat Hizmetleri	2	TYT	2		1			295.39168		246.41691	
107451203	MERSİN ÜNİVERSİTESİ (Devlet Üniversitesi)	Teknik Bilimler Meslek Yüksekokulu	  Bilgisayar Programcılığı	2	TYT	3					336.53449			
107490527	MERSİN ÜNİVERSİTESİ (Devlet Üniversitesi)	Teknik Bilimler Meslek Yüksekokulu	  Dijital Dönüşüm Elektroniği	2	TYT	2		1		320	299.63189		246.54595	
107490534	MERSİN ÜNİVERSİTESİ (Devlet Üniversitesi)	Teknik Bilimler Meslek Yüksekokulu	  Dijital Dönüşüm Elektroniği (KKTC Uyruklu)	2	TYT	1				5, 320				
107450277	MERSİN ÜNİVERSİTESİ (Devlet Üniversitesi)	Teknik Bilimler Meslek Yüksekokulu	  Elektrik	2	TYT	3					323.77276			
107451099	MERSİN ÜNİVERSİTESİ (Devlet Üniversitesi)	Teknik Bilimler Meslek Yüksekokulu	  Elektronik Haberleşme Teknolojisi	2	TYT	2		1			297.90906			
107451106	MERSİN ÜNİVERSİTESİ (Devlet Üniversitesi)	Teknik Bilimler Meslek Yüksekokulu	  Elektronik Teknolojisi	2	TYT	3					307.55643			
107450311	MERSİN ÜNİVERSİTESİ (Devlet Üniversitesi)	Teknik Bilimler Meslek Yüksekokulu	  Harita ve Kadastro	2	TYT	1					311.02014			
107451054	MERSİN ÜNİVERSİTESİ (Devlet Üniversitesi)	Teknik Bilimler Meslek Yüksekokulu	  İklimlendirme ve Soğutma Teknolojisi	2	TYT	2					287.33191			
107451212	MERSİN ÜNİVERSİTESİ (Devlet Üniversitesi)	Teknik Bilimler Meslek Yüksekokulu	  İnşaat Teknolojisi	2	TYT			1					236.40179	
107450992	MERSİN ÜNİVERSİTESİ (Devlet Üniversitesi)	Teknik Bilimler Meslek Yüksekokulu	  Kimya Teknolojisi	2	TYT	1		1			308.19108		244.0886	
107451115	MERSİN ÜNİVERSİTESİ (Devlet Üniversitesi)	Teknik Bilimler Meslek Yüksekokulu	  Kontrol ve Otomasyon Teknolojisi	2	TYT	3		1			303.00014			
107450886	MERSİN ÜNİVERSİTESİ (Devlet Üniversitesi)	Teknik Bilimler Meslek Yüksekokulu	  Kuyumculuk ve Takı Tasarımı	2	TYT	8					280.02421			
107451672	MERSİN ÜNİVERSİTESİ (Devlet Üniversitesi)	Teknik Bilimler Meslek Yüksekokulu	  Laborant ve Veteriner Sağlık	2	TYT	2					325.74259			
107450356	MERSİN ÜNİVERSİTESİ (Devlet Üniversitesi)	Teknik Bilimler Meslek Yüksekokulu	  Makine	2	TYT	1					315.04345			
107451275	MERSİN ÜNİVERSİTESİ (Devlet Üniversitesi)	Teknik Bilimler Meslek Yüksekokulu	  Mobilya ve Dekorasyon	2	TYT	6					269.25859			
107490369	MERSİN ÜNİVERSİTESİ (Devlet Üniversitesi)	Teknik Bilimler Meslek Yüksekokulu	  Mobilya ve Dekorasyon (KKTC Uyruklu)	2	TYT	1				5				
107490214	MERSİN ÜNİVERSİTESİ (Devlet Üniversitesi)	Teknik Bilimler Meslek Yüksekokulu	  Optisyenlik	2	TYT	3					334.01268			
107490387	MERSİN ÜNİVERSİTESİ (Devlet Üniversitesi)	Teknik Bilimler Meslek Yüksekokulu	  Optisyenlik (KKTC Uyruklu)	2	TYT	1				5				
107451266	MERSİN ÜNİVERSİTESİ (Devlet Üniversitesi)	Teknik Bilimler Meslek Yüksekokulu	  Otomotiv Teknolojisi	2	TYT	2		1			310.62303			
107490394	MERSİN ÜNİVERSİTESİ (Devlet Üniversitesi)	Teknik Bilimler Meslek Yüksekokulu	  Saç Bakımı ve Güzellik Hizmetleri	2	TYT	1		1			315.92692		296.65351	
107450877	MERSİN ÜNİVERSİTESİ (Devlet Üniversitesi)	Teknik Bilimler Meslek Yüksekokulu	  Ulaştırma ve Trafik Hizmetleri	2	TYT	5					280.21331			
107550055	MİMAR SİNAN GÜZEL SANATLAR ÜNİVERSİTESİ (İSTANBUL) (Devlet Üniversitesi)	Meslek Yüksekokulu	  Giyim Üretim Teknolojisi	2	TYT	5					333.75986			
107550019	MİMAR SİNAN GÜZEL SANATLAR ÜNİVERSİTESİ (İSTANBUL) (Devlet Üniversitesi)	Meslek Yüksekokulu	  Mimari Restorasyon	2	TYT	2					364.45926			
107690229	MUĞLA SITKI KOÇMAN ÜNİVERSİTESİ (Devlet Üniversitesi)	Bodrum Denizcilik Meslek Yüksekokulu	  Gemi İnşaatı	2	TYT	2					323.70689			
107651246	MUĞLA SITKI KOÇMAN ÜNİVERSİTESİ (Devlet Üniversitesi)	Bodrum Denizcilik Meslek Yüksekokulu	  Yat Kaptanlığı	2	TYT	8		1		11	339.04625		272.42767	
107650221	MUĞLA SITKI KOÇMAN ÜNİVERSİTESİ (Devlet Üniversitesi)	Dalaman Meslek Yüksekokulu	  Dış Ticaret	2	TYT	2					289.09615			
107650787	MUĞLA SITKI KOÇMAN ÜNİVERSİTESİ (Devlet Üniversitesi)	Dalaman Meslek Yüksekokulu	  Lojistik	2	TYT	8		2			295.85062			
107650663	MUĞLA SITKI KOÇMAN ÜNİVERSİTESİ (Devlet Üniversitesi)	Dalaman Meslek Yüksekokulu	  Muhasebe ve Vergi Uygulamaları	2	TYT	5		1			283.13101		278.14129	
107650248	MUĞLA SITKI KOÇMAN ÜNİVERSİTESİ (Devlet Üniversitesi)	Dalaman Meslek Yüksekokulu	  Sivil Hava Ulaştırma İşletmeciliği	2	TYT	4				10	339.43755			
107650275	MUĞLA SITKI KOÇMAN ÜNİVERSİTESİ (Devlet Üniversitesi)	Datça Kazım Yılmaz Meslek Yüksekokulu	  Aşçılık	2	TYT	10		1			304.16726		254.58435	
107690326	MUĞLA SITKI KOÇMAN ÜNİVERSİTESİ (Devlet Üniversitesi)	Datça Kazım Yılmaz Meslek Yüksekokulu	  Aşçılık (KKTC Uyruklu)	2	TYT	1				5				
